EXPERIMENT,BCAST_TYPE,NPROC,PACKET_SIZE,N_PACKETS,N_BOUNCES,TYPE,NODE,PROCESS,SRC,DST,TAG,COM_TIME,RUNNING_TIME
9, 1, 8, 1,,,, lab004-074, 1,,,, 0.0004999638,
9, 1, 8, 1,,,, lab004-075, 5,,,, 0.0006339550,
9, 1, 8, 1,,,, lab004-074, 3,,,, 0.0005078316,
9, 1, 8, 1,,,, lab004-075, 6,,,, 0.0006098747,
9, 1, 8, 1,,,, lab004-074, 0,,,, 0.0004968643,
9, 1, 8, 1,,,, lab004-075, 7,,,, 0.0005898476,
9, 1, 8, 1,,,, lab004-074, 2,,,, 0.0005090237,
10, 1, 8, 1,,,, lab004-074, 0,,,, 0.0005068779,
10, 1, 8, 1,,,, lab004-075, 5,,,, 0.0006279945,
10, 1, 8, 1,,,, lab004-074, 2,,,, 0.0004949570,
10, 1, 8, 1,,,, lab004-075, 6,,,, 0.0006229877,
10, 1, 8, 1,,,, lab004-074, 3,,,, 0.0004901886,
10, 1, 8, 1,,,, lab004-075, 7,,,, 0.0006220341,
10, 1, 8, 1,,,, lab004-074, 1,,,, 0.0004830360,
10, 1, 8, 1,,,, lab004-075, 4,,,, 0.0006129742,
1, 1, 8, 5,,,, lab004-075, 5,,,, 0.0005669594,
1, 1, 8, 5,,,, lab004-074, 0,,,, 0.0004971027,
1, 1, 8, 5,,,, lab004-075, 6,,,, 0.0005710125,
1, 1, 8, 5,,,, lab004-074, 1,,,, 0.0005230904,
1, 1, 8, 5,,,, lab004-075, 7,,,, 0.0005640984,
1, 1, 8, 5,,,, lab004-074, 3,,,, 0.0005178452,
1, 1, 8, 5,,,, lab004-075, 4,,,, 0.0005722046,
1, 1, 8, 5,,,, lab004-074, 2,,,, 0.0004928112,
2, 1, 8, 5,,,, lab004-075, 4,,,, 0.0006051064,
2, 1, 8, 5,,,, lab004-074, 1,,,, 0.0005030632,
2, 1, 8, 5,,,, lab004-075, 6,,,, 0.0005841255,
2, 1, 8, 5,,,, lab004-074, 3,,,, 0.0004980564,
2, 1, 8, 5,,,, lab004-075, 7,,,, 0.0006048679,
2, 1, 8, 5,,,, lab004-074, 0,,,, 0.0004930496,
2, 1, 8, 5,,,, lab004-075, 5,,,, 0.0005831718,
2, 1, 8, 5,,,, lab004-074, 2,,,, 0.0004770756,
3, 1, 8, 5,,,, lab004-075, 4,,,, 0.0006468296,
3, 1, 8, 5,,,, lab004-074, 1,,,, 0.0004959106,
3, 1, 8, 5,,,, lab004-075, 5,,,, 0.0006520748,
3, 1, 8, 5,,,, lab004-074, 2,,,, 0.0005037785,
3, 1, 8, 5,,,, lab004-074, 0,,,, 0.0004928112,
3, 1, 8, 5,,,, lab004-075, 7,,,, 0.0006399155,
3, 1, 8, 5,,,, lab004-075, 6,,,, 0.0006358624,
3, 1, 8, 5,,,, lab004-074, 3,,,, 0.0004909039,
4, 1, 8, 5,,,, lab004-074, 3,,,, 0.0005049706,
4, 1, 8, 5,,,, lab004-075, 6,,,, 0.0006010532,
4, 1, 8, 5,,,, lab004-074, 0,,,, 0.0005099773,
4, 1, 8, 5,,,, lab004-075, 7,,,, 0.0005908012,
4, 1, 8, 5,,,, lab004-075, 5,,,, 0.0005950928,
4, 1, 8, 5,,,, lab004-074, 1,,,, 0.0004980564,
4, 1, 8, 5,,,, lab004-074, 2,,,, 0.0005099773,
4, 1, 8, 5,,,, lab004-075, 4,,,, 0.0005929470,
5, 1, 8, 5,,,, lab004-074, 2,,,, 0.0005249977,
5, 1, 8, 5,,,, lab004-075, 4,,,, 0.0009040833,
5, 1, 8, 5,,,, lab004-074, 3,,,, 0.0005209446,
5, 1, 8, 5,,,, lab004-075, 5,,,, 0.0008969307,
5, 1, 8, 5,,,, lab004-074, 1,,,, 0.0005130768,
5, 1, 8, 5,,,, lab004-075, 7,,,, 0.0008981228,
5, 1, 8, 5,,,, lab004-074, 0,,,, 0.0005149841,
5, 1, 8, 5,,,, lab004-075, 6,,,, 0.0009100437,
6, 1, 8, 5,,,, lab004-074, 2,,,, 0.0004971027,
6, 1, 8, 5,,,, lab004-075, 4,,,, 0.0006182194,
6, 1, 8, 5,,,, lab004-074, 0,,,, 0.0004849434,
6, 1, 8, 5,,,, lab004-075, 5,,,, 0.0006201267,
6, 1, 8, 5,,,, lab004-074, 1,,,, 0.0004880428,
6, 1, 8, 5,,,, lab004-075, 7,,,, 0.0006229877,
6, 1, 8, 5,,,, lab004-074, 3,,,, 0.0004539490,
6, 1, 8, 5,,,, lab004-075, 6,,,, 0.0006289482,
7, 1, 8, 5,,,, lab004-075, 5,,,, 0.0005931854,
7, 1, 8, 5,,,, lab004-074, 1,,,, 0.0004990101,
7, 1, 8, 5,,,, lab004-075, 6,,,, 0.0005900860,
7, 1, 8, 5,,,, lab004-074, 3,,,, 0.0005040169,
7, 1, 8, 5,,,, lab004-075, 7,,,, 0.0005910397,
7, 1, 8, 5,,,, lab004-074, 0,,,, 0.0005669594,
7, 1, 8, 5,,,, lab004-075, 4,,,, 0.0007698536,
7, 1, 8, 5,,,, lab004-074, 2,,,, 0.0004780293,
8, 1, 8, 5,,,, lab004-075, 4,,,, 0.0006299019,
8, 1, 8, 5,,,, lab004-074, 2,,,, 0.0005710125,
8, 1, 8, 5,,,, lab004-075, 5,,,, 0.0006210804,
8, 1, 8, 5,,,, lab004-074, 3,,,, 0.0005381107,
8, 1, 8, 5,,,, lab004-075, 7,,,, 0.0006251335,
8, 1, 8, 5,,,, lab004-074, 1,,,, 0.0005669594,
8, 1, 8, 5,,,, lab004-074, 0,,,, 0.0005350113,
8, 1, 8, 5,,,, lab004-075, 6,,,, 0.0006401539,
9, 1, 8, 5,,,, lab004-074, 0,,,, 0.0004909039,
9, 1, 8, 5,,,, lab004-075, 4,,,, 0.0006401539,
9, 1, 8, 5,,,, lab004-074, 1,,,, 0.0004937649,
9, 1, 8, 5,,,, lab004-075, 5,,,, 0.0006401539,
9, 1, 8, 5,,,, lab004-074, 3,,,, 0.0005018711,
9, 1, 8, 5,,,, lab004-075, 6,,,, 0.0006451607,
9, 1, 8, 5,,,, lab004-074, 2,,,, 0.0004789829,
9, 1, 8, 5,,,, lab004-075, 7,,,, 0.0006430149,
10, 1, 8, 5,,,, lab004-074, 3,,,, 0.0004999638,
10, 1, 8, 5,,,, lab004-075, 4,,,, 0.0006170273,
10, 1, 8, 5,,,, lab004-075, 6,,,, 0.0006191730,
10, 1, 8, 5,,,, lab004-074, 0,,,, 0.0004928112,
10, 1, 8, 5,,,, lab004-074, 2,,,, 0.0004959106,
10, 1, 8, 5,,,, lab004-075, 7,,,, 0.0006239414,
10, 1, 8, 5,,,, lab004-074, 1,,,, 0.0004661083,
10, 1, 8, 5,,,, lab004-075, 5,,,, 0.0006339550,
