EXPERIMENT, BCAST_TYPE,NPROC,PACKET_SIZE,N_PACKETS,N_BOUNCES,TYPE,NODE,PROCESS,SRC,DST,TAG,COM_TIME,RUNNING_TIME
5, ,4, 1,100,, SR,lab004-074, 0, 0, 2, 2, 0.0004949570
6, ,4, 1, 100,, RS, lab004-074, 2, 2, 0, 2, 0.0001480579
6, ,4, 1,100,, SR,lab004-074, 0, 0, 2, 2, 0.0000700951
6, ,4, 1, 100,, RS, lab004-074, 3, 3, 1, 4, 0.0002300739
6, ,4, 1,100,, SR,lab004-074, 1, 1, 3, 4, 0.0000619888
7, ,4, 1,100,, SR,lab004-074, 0, 0, 2, 2, 0.0000948906
7, ,4, 1, 100,, RS, lab004-074, 2, 2, 0, 2, 0.0000929832
7, ,4, 1,100,, SR,lab004-074, 1, 1, 3, 4, 0.0000808239
7, ,4, 1, 100,, RS, lab004-074, 3, 3, 1, 4, 0.0004699230
8, ,4, 1, 100,, RS, lab004-074, 2, 2, 0, 2, 0.0000920296
8, ,4, 1,100,, SR,lab004-074, 0, 0, 2, 2, 0.0000848770
8, ,4, 1,100,, SR,lab004-074, 1, 1, 3, 4, 0.0000629425
8, ,4, 1, 100,, RS, lab004-074, 3, 3, 1, 4, 0.0004699230
9, ,4, 1,100,, SR,lab004-074, 0, 0, 2, 2, 0.0000720024
9, ,4, 1, 100,, RS, lab004-074, 2, 2, 0, 2, 0.0000700951
9, ,4, 1, 100,, RS, lab004-074, 3, 3, 1, 4, 0.0000560284
9, ,4, 1,100,, SR,lab004-074, 1, 1, 3, 4, 0.0004439354
10, ,4, 1,100,, SR,lab004-074, 1, 1, 3, 4, 0.0000689030
10, ,4, 1, 100,, RS, lab004-074, 3, 3, 1, 4, 0.0000658035
10, ,4, 1,100,, SR,lab004-074, 0, 0, 2, 2, 0.0000631809
10, ,4, 1, 100,, RS, lab004-074, 2, 2, 0, 2, 0.0005128384
1, ,8, 10000000, 100,, RS, lab004-075, 6, 6, 2, 8, 31.6453399658
1, ,8, 10000000,100,, SR,lab004-074, 2, 2, 6, 8, 31.6454908848
1, ,8, 10000000, 100,, RS, lab004-075, 4, 4, 0, 4, 34.0617299080
1, ,8, 10000000,100,, SR,lab004-074, 0, 0, 4, 4, 34.0617978573
1, ,8, 10000000, 100,, RS, lab004-075, 5, 5, 1, 6, 34.1093161106
1, ,8, 10000000,100,, SR,lab004-074, 1, 1, 5, 6, 34.1093068123
1, ,8, 10000000, 100,, RS, lab004-075, 7, 7, 3, 10, 34.2464170456
1, ,8, 10000000,100,, SR,lab004-074, 3, 3, 7, 10, 34.2466278076
2, ,8, 10000000, 100,, RS, lab004-075, 6, 6, 2, 8, 30.6161420345
2, ,8, 10000000,100,, SR,lab004-074, 2, 2, 6, 8, 30.6164410114
2, ,8, 10000000, 100,, RS, lab004-075, 5, 5, 1, 6, 32.9987881184
2, ,8, 10000000,100,, SR,lab004-074, 1, 1, 5, 6, 32.9989910126
2, ,8, 10000000, 100,, RS, lab004-075, 7, 7, 3, 10, 33.7344460487
2, ,8, 10000000,100,, SR,lab004-074, 3, 3, 7, 10, 33.7346510887
2, ,8, 10000000,100,, SR,lab004-074, 0, 0, 4, 4, 34.2470769882
2, ,8, 10000000, 100,, RS, lab004-075, 4, 4, 0, 4, 34.2469658852
3, ,8, 10000000, 100,, RS, lab004-075, 6, 6, 2, 8, 32.2277679443
3, ,8, 10000000,100,, SR,lab004-074, 2, 2, 6, 8, 32.2277710438
3, ,8, 10000000, 100,, RS, lab004-075, 4, 4, 0, 4, 32.7868959904
3, ,8, 10000000,100,, SR,lab004-074, 0, 0, 4, 4, 32.7871069908
3, ,8, 10000000, 100,, RS, lab004-075, 7, 7, 3, 10, 34.0947539806
3, ,8, 10000000,100,, SR,lab004-074, 3, 3, 7, 10, 34.0949711800
3, ,8, 10000000, 100,, RS, lab004-075, 5, 5, 1, 6, 34.2460319996
3, ,8, 10000000,100,, SR,lab004-074, 1, 1, 5, 6, 34.2461240292
4, ,8, 10000000, 100,, RS, lab004-075, 4, 4, 0, 4, 32.7565701008
4, ,8, 10000000,100,, SR,lab004-074, 0, 0, 4, 4, 32.7567119598
4, ,8, 10000000, 100,, RS, lab004-075, 5, 5, 1, 6, 33.2721600533
4, ,8, 10000000,100,, SR,lab004-074, 1, 1, 5, 6, 33.2723851204
4, ,8, 10000000, 100,, RS, lab004-075, 7, 7, 3, 10, 34.1545150280
4, ,8, 10000000,100,, SR,lab004-074, 3, 3, 7, 10, 34.1547319889
4, ,8, 10000000, 100,, RS, lab004-075, 6, 6, 2, 8, 34.2461261749
4, ,8, 10000000,100,, SR,lab004-074, 2, 2, 6, 8, 34.2461330891
5, ,8, 10000000, 100,, RS, lab004-075, 4, 4, 0, 4, 29.0642940998
5, ,8, 10000000,100,, SR,lab004-074, 0, 0, 4, 4, 29.0645229816
5, ,8, 10000000, 100,, RS, lab004-075, 7, 7, 3, 10, 34.0576188564
